id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,location,hashtags,link,retweet,quote_url,video
1071467201251733513,1071467201251733513,1544292662000,2018-12-08,15:11:02,-03,128372940,jairbolsonaro,Jair M. Bolsonaro,,Meus parabéns aos novos declarados Guardas-Marinha neste 8 de dezembro de 2018. Um forte abraço e que Deus abençoe vocês e suas famílias! 🇧🇷 pic.twitter.com/QR1g2hHn8p,,[],['https://pbs.twimg.com/media/Dt6du0MX4AYCkO2.jpg'],749,2597,27707,,[],https://twitter.com/jairbolsonaro/status/1071467201251733513,,,0
1071432941627150336,1071432941627150336,1544284494000,2018-12-08,12:54:54,-03,128372940,jairbolsonaro,Jair M. Bolsonaro,,👍🏻 https://twitter.com/BolsonaroSP/status/1071368461908172800 …,,['https://twitter.com/BolsonaroSP/status/1071368461908172800'],[],540,2280,13886,,[],https://twitter.com/jairbolsonaro/status/1071432941627150336,,https://twitter.com/BolsonaroSP/status/1071368461908172800,0
1071431941772242944,1071431941772242944,1544284255000,2018-12-08,12:50:55,-03,128372940,jairbolsonaro,Jair M. Bolsonaro,,COAF: http://youtu.be/CYolK9yw3-E ,,['http://youtu.be/CYolK9yw3-E'],[],1384,2252,11953,,[],https://twitter.com/jairbolsonaro/status/1071431941772242944,,,0
1071341736352464896,1071341736352464896,1544262749000,2018-12-08,06:52:29,-03,128372940,jairbolsonaro,Jair M. Bolsonaro,,Nosso canal Jair Bolsonaro no Youtube estava fora do ar há alguns dias mas foi restabelecido. Agradeço ao @YoutubeBrasil pela disponibilidade e suporte. Inscrevam-se:  http://www.youtube.com/jbolsonaro ,['youtubebrasil'],['http://www.youtube.com/jbolsonaro'],[],822,2514,21567,,[],https://twitter.com/jairbolsonaro/status/1071341736352464896,,,0
1071134673546502145,1071134673546502145,1544213381000,2018-12-07,17:09:41,-03,128372940,jairbolsonaro,Jair M. Bolsonaro,,Professora de filosofia da UNICAMP? pic.twitter.com/zbkTIPyQPX,,[],['https://pbs.twimg.com/media/Dt1vS3oXgAEZXAY.jpg'],3502,8671,35754,,[],https://twitter.com/jairbolsonaro/status/1071134673546502145,,,0
1071029525893537792,1071029321723195397,1544188312000,2018-12-07,10:11:52,-03,128372940,jairbolsonaro,Jair M. Bolsonaro,,Lamento a ausência na Cerimônia de Declaração de Novos Aspirantes da Força Aérea Brasileira! Cumprimento os formandos e suas respectivas famílias e lhes desejo continuados êxitos e novas conquistas! Brasil acima de tudo; Deus acima de todos! 🇧🇷,,[],[],629,2021,23843,,[],https://twitter.com/jairbolsonaro/status/1071029525893537792,,,0
1071029321723195397,1071029321723195397,1544188263000,2018-12-07,10:11:03,-03,128372940,jairbolsonaro,Jair M. Bolsonaro,,"Em razão da extensa rotina e agenda nos últimos dias e poucas horas de sono, em conversa com a equipe médica que me acompanha, recebi recomendação expressa de, no dia de hoje, repousar. Por este motivo, cancelamos a ida à Academia da Força Aérea e seguimos para o Rio de Janeiro.",,[],[],3086,3523,40435,,[],https://twitter.com/jairbolsonaro/status/1071029321723195397,,,0
1070978771908464640,1070978771908464640,1544176211000,2018-12-07,06:50:11,-03,128372940,jairbolsonaro,Jair M. Bolsonaro,,"Parabéns pelo aniversário, Grande Filho, @CarlosBolsonaro . pic.twitter.com/QrO1NG8fH2",['carlosbolsonaro'],[],['https://pbs.twimg.com/media/Dtzhgw6XgAECD3M.jpg'],2292,3072,30422,,[],https://twitter.com/jairbolsonaro/status/1070978771908464640,,,0
1070849774432210944,1070849774432210944,1544145456000,2018-12-06,22:17:36,-03,128372940,jairbolsonaro,Jair M. Bolsonaro,,"Só não concorri com Lula porque ele está preso, condenado por corrupção! 👍🏻 pic.twitter.com/0gb4qI0usE",,[],['https://pbs.twimg.com/media/DtxsMIPWsAIFpKv.jpg'],5347,18516,96942,,[],https://twitter.com/jairbolsonaro/status/1070849774432210944,,,0
1070842377710002181,1070842377710002181,1544143692000,2018-12-06,21:48:12,-03,128372940,jairbolsonaro,Jair M. Bolsonaro,,Uma boa noite a todos! 🇧🇷🇮🇱 pic.twitter.com/e0CseyNDFA,,[],['https://pbs.twimg.com/media/DtxldSKXgAAsw1U.jpg'],2926,4420,63648,,[],https://twitter.com/jairbolsonaro/status/1070842377710002181,,,0
